Kg_Fuel;Inner Tank LH X-arm;Inner Tank LH Y-arm;Moment_X_ILH;Moment_Y_ILH;Inner Tank RH X-arm;Inner Tank RH Y-arm;Moment_X_IRH;Moment_Y_IRH
5;30,60290005;;153,0145003;86,19878125;30,60290005;-3,44795125;153,0145003;0
10;30,6028002;;306,028002;172,46025;30,6028002;-3,449205;306,028002;0
15;30,60270045;;459,0405068;258,7845938;30,60270045;-3,45046125;459,0405068;0
20;30,6026008;;612,052016;345,172;30,6026008;-3,45172;612,052016;0
25;30,60250125;;765,0625313;431,6226563;30,60250125;-3,45298125;765,0625313;0
30;30,6024018;;918,072054;518,13675;30,6024018;-3,454245;918,072054;0
35;30,60230245;;1071,080586;604,7144688;30,60230245;-3,45551125;1071,080586;0
40;30,6022032;;1224,088128;691,356;30,6022032;-3,45678;1224,088128;0
45;30,60210405;;1377,094682;778,0615313;30,60210405;-3,45805125;1377,094682;0
50;30,602005;;1530,10025;864,83125;30,602005;-3,459325;1530,10025;0
55;30,60190605;;1683,104833;951,6653438;30,60190605;-3,46060125;1683,104833;0
60;30,6018072;;1836,108432;1038,564;30,6018072;-3,46188;1836,108432;0
65;30,60170845;;1989,111049;1125,527406;30,60170845;-3,46316125;1989,111049;0
70;30,6016098;;2142,112686;1212,55575;30,6016098;-3,464445;2142,112686;0
75;30,60151125;;2295,113344;1299,649219;30,60151125;-3,46573125;2295,113344;0
80;30,6014128;;2448,113024;1386,808;30,6014128;-3,46702;2448,113024;0
85;30,60131445;;2601,111728;1474,032281;30,60131445;-3,46831125;2601,111728;0
90;30,6012162;;2754,109458;1561,32225;30,6012162;-3,469605;2754,109458;0
95;30,60111805;;2907,106215;1648,678094;30,60111805;-3,47090125;2907,106215;0
100;30,60102;;3060,102;1736,1;30,60102;-3,4722;3060,102;0
105;30,60092205;;3213,096815;1823,588156;30,60092205;-3,47350125;3213,096815;0
110;30,6008242;;3366,090662;1911,14275;30,6008242;-3,474805;3366,090662;0
115;30,60072645;;3519,083542;1998,763969;30,60072645;-3,47611125;3519,083542;0
120;30,6006288;;3672,075456;2086,452;30,6006288;-3,47742;3672,075456;0
125;30,60053125;;3825,066406;2174,207031;30,60053125;-3,47873125;3825,066406;0
130;30,6004338;;3978,056394;2262,02925;30,6004338;-3,480045;3978,056394;0
135;30,60033645;;4131,045421;2349,918844;30,60033645;-3,48136125;4131,045421;0
140;30,6002392;;4284,033488;2437,876;30,6002392;-3,48268;4284,033488;0
145;30,60014205;;4437,020597;2525,900906;30,60014205;-3,48400125;4437,020597;0
150;30,600045;;4590,00675;2613,99375;30,600045;-3,485325;4590,00675;0
155;30,59994805;;4742,991948;2702,154719;30,59994805;-3,48665125;4742,991948;0
160;30,5998512;;4895,976192;2790,384;30,5998512;-3,48798;4895,976192;0
165;30,59975445;;5048,959484;2878,681781;30,59975445;-3,48931125;5048,959484;0
170;30,5996578;;5201,941826;2967,04825;30,5996578;-3,490645;5201,941826;0
175;30,59956125;;5354,923219;3055,483594;30,59956125;-3,49198125;5354,923219;0
180;30,5994648;;5507,903664;3143,988;30,5994648;-3,49332;5507,903664;0
185;30,59936845;;5660,883163;3232,561656;30,59936845;-3,49466125;5660,883163;0
190;30,5992722;;5813,861718;3321,20475;30,5992722;-3,496005;5813,861718;0
195;30,59917605;;5966,83933;3409,917469;30,59917605;-3,49735125;5966,83933;0
200;30,59908;;6119,816;3498,7;30,59908;-3,4987;6119,816;0
205;30,59898405;;6272,79173;3587,552531;30,59898405;-3,50005125;6272,79173;0
210;30,5988882;;6425,766522;3676,47525;30,5988882;-3,501405;6425,766522;0
215;30,59879245;;6578,740377;3765,468344;30,59879245;-3,50276125;6578,740377;0
220;30,5986968;;6731,713296;3854,532;30,5986968;-3,50412;6731,713296;0
225;30,59860125;;6884,685281;3943,666406;30,59860125;-3,50548125;6884,685281;0
230;30,5985058;;7037,656334;4032,87175;30,5985058;-3,506845;7037,656334;0
235;30,59841045;;7190,626456;4122,148219;30,59841045;-3,50821125;7190,626456;0
240;30,5983152;;7343,595648;4211,496;30,5983152;-3,50958;7343,595648;0
245;30,59822005;;7496,563912;4300,915281;30,59822005;-3,51095125;7496,563912;0
250;30,598125;;7649,53125;4390,40625;30,598125;-3,512325;7649,53125;0
255;30,59803005;;7802,497663;4479,969094;30,59803005;-3,51370125;7802,497663;0
260;30,5979352;;7955,463152;4569,604;30,5979352;-3,51508;7955,463152;0
265;30,59784045;;8108,427719;4659,311156;30,59784045;-3,51646125;8108,427719;0
270;30,5977458;;8261,391366;4749,09075;30,5977458;-3,517845;8261,391366;0
275;30,59765125;;8414,354094;4838,942969;30,59765125;-3,51923125;8414,354094;0
280;30,5975568;;8567,315904;4928,868;30,5975568;-3,52062;8567,315904;0
285;30,59746245;;8720,276798;5018,866031;30,59746245;-3,52201125;8720,276798;0
290;30,5973682;;8873,236778;5108,93725;30,5973682;-3,523405;8873,236778;0
295;30,59727405;;9026,195845;5199,081844;30,59727405;-3,52480125;9026,195845;0
300;30,59718;;9179,154;5289,3;30,59718;-3,5262;9179,154;0
305;30,59708605;;9332,111245;5379,591906;30,59708605;-3,52760125;9332,111245;0
310;30,5969922;;9485,067582;5469,95775;30,5969922;-3,529005;9485,067582;0
315;30,59689845;;9638,023012;5560,397719;30,59689845;-3,53041125;9638,023012;0
320;30,5968048;;9790,977536;5650,912;30,5968048;-3,53182;9790,977536;0
325;30,59671125;;9943,931156;5741,500781;30,59671125;-3,53323125;9943,931156;0
330;30,5966178;;10096,88387;5832,16425;30,5966178;-3,534645;10096,88387;0
335;30,59652445;;10249,83569;5922,902594;30,59652445;-3,53606125;10249,83569;0
340;30,5964312;;10402,78661;6013,716;30,5964312;-3,53748;10402,78661;0
345;30,59633805;;10555,73663;6104,604656;30,59633805;-3,53890125;10555,73663;0
350;30,596245;;10708,68575;6195,56875;30,596245;-3,540325;10708,68575;0
355;30,59615205;;10861,63398;6286,608469;30,59615205;-3,54175125;10861,63398;0
360;30,5960592;;11014,58131;6377,724;30,5960592;-3,54318;11014,58131;0
365;30,59596645;;11167,52775;6468,915531;30,59596645;-3,54461125;11167,52775;0
370;30,5958738;;11320,47331;6560,18325;30,5958738;-3,546045;11320,47331;0
375;30,59578125;;11473,41797;6651,527344;30,59578125;-3,54748125;11473,41797;0
380;30,5956888;;11626,36174;6742,948;30,5956888;-3,54892;11626,36174;0
385;30,59559645;;11779,30463;6834,445406;30,59559645;-3,55036125;11779,30463;0
390;30,5955042;;11932,24664;6926,01975;30,5955042;-3,551805;11932,24664;0
395;30,59541205;;12085,18776;7017,671219;30,59541205;-3,55325125;12085,18776;0
400;30,59532;;12238,128;7109,4;30,59532;-3,5547;12238,128;0
405;30,59522805;;12391,06736;7201,206281;30,59522805;-3,55615125;12391,06736;0
410;30,5951362;;12544,00584;7293,09025;30,5951362;-3,557605;12544,00584;0
415;30,59504445;;12696,94345;7385,052094;30,59504445;-3,55906125;12696,94345;0
420;30,5949528;;12849,88018;7477,092;30,5949528;-3,56052;12849,88018;0
425;30,59486125;;13002,81603;7569,210156;30,59486125;-3,56198125;13002,81603;0
430;30,5947698;;13155,75101;7661,40675;30,5947698;-3,563445;13155,75101;0
435;30,59467845;;13308,68513;7753,681969;30,59467845;-3,56491125;13308,68513;0
440;30,5945872;;13461,61837;7846,036;30,5945872;-3,56638;13461,61837;0
445;30,59449605;;13614,55074;7938,469031;30,59449605;-3,56785125;13614,55074;0
450;30,594405;;13767,48225;8030,98125;30,594405;-3,569325;13767,48225;0
455;30,59431405;;13920,41289;8123,572844;30,59431405;-3,57080125;13920,41289;0
460;30,5942232;;14073,34267;8216,244;30,5942232;-3,57228;14073,34267;0
465;30,59413245;;14226,27159;8308,994906;30,59413245;-3,57376125;14226,27159;0
470;30,5940418;;14379,19965;8401,82575;30,5940418;-3,575245;14379,19965;0
475;30,59395125;;14532,12684;8494,736719;30,59395125;-3,57673125;14532,12684;0
480;30,5938608;;14685,05318;8587,728;30,5938608;-3,57822;14685,05318;0
485;30,59377045;;14837,97867;8680,799781;30,59377045;-3,57971125;14837,97867;0
490;30,5936802;;14990,9033;8773,95225;30,5936802;-3,581205;14990,9033;0
495;30,59359005;;15143,82707;8867,185594;30,59359005;-3,58270125;15143,82707;0
500;30,5935;;15296,75;8960,5;30,5935;-3,5842;15296,75;0
505;30,59341005;;15449,67208;9053,895656;30,59341005;-3,58570125;15449,67208;0
510;30,5933202;;15602,5933;9147,37275;30,5933202;-3,587205;15602,5933;0
515;30,59323045;;15755,51368;9240,931469;30,59323045;-3,58871125;15755,51368;0
520;30,5931408;;15908,43322;9334,572;30,5931408;-3,59022;15908,43322;0
525;30,59305125;;16061,35191;9428,294531;30,59305125;-3,59173125;16061,35191;0
530;30,5929618;;16214,26975;9522,09925;30,5929618;-3,593245;16214,26975;0
535;30,59287245;;16367,18676;9615,986344;30,59287245;-3,59476125;16367,18676;0
540;30,5927832;;16520,10293;9709,956;30,5927832;-3,59628;16520,10293;0
545;30,59269405;;16673,01826;9804,008406;30,59269405;-3,59780125;16673,01826;0
550;30,592605;;16825,93275;9898,14375;30,592605;-3,599325;16825,93275;0
555;30,59251605;;16978,84641;9992,362219;30,59251605;-3,60085125;16978,84641;0
560;30,5924272;;17131,75923;10086,664;30,5924272;-3,60238;17131,75923;0
565;30,59233845;;17284,67122;10181,04928;30,59233845;-3,60391125;17284,67122;0
570;30,5922498;;17437,58239;10275,51825;30,5922498;-3,605445;17437,58239;0
575;30,59216125;;17590,49272;10370,07109;30,59216125;-3,60698125;17590,49272;0
580;30,5920728;;17743,40222;10464,708;30,5920728;-3,60852;17743,40222;0
585;30,59198445;;17896,3109;10559,42916;30,59198445;-3,61006125;17896,3109;0
590;30,5918962;;18049,21876;10654,23475;30,5918962;-3,611605;18049,21876;0
595;30,59180805;;18202,12579;10749,12497;30,59180805;-3,61315125;18202,12579;0
600;30,59172;;18355,032;10844,1;30,59172;-3,6147;18355,032;0
605;30,59163205;;18507,93739;10939,16003;30,59163205;-3,61625125;18507,93739;0
610;30,5915442;;18660,84196;11034,30525;30,5915442;-3,617805;18660,84196;0
615;30,59145645;;18813,74572;11129,53584;30,59145645;-3,61936125;18813,74572;0
620;30,5913688;;18966,64866;11224,852;30,5913688;-3,62092;18966,64866;0
625;30,59128125;;19119,55078;11320,25391;30,59128125;-3,62248125;19119,55078;0
630;30,5911938;;19272,45209;11415,74175;30,5911938;-3,624045;19272,45209;0
635;30,59110645;;19425,3526;11511,31572;30,59110645;-3,62561125;19425,3526;0
640;30,5910192;;19578,25229;11606,976;30,5910192;-3,62718;19578,25229;0
645;30,59093205;;19731,15117;11702,72278;30,59093205;-3,62875125;19731,15117;0
650;30,590845;;19884,04925;11798,55625;30,590845;-3,630325;19884,04925;0
655;30,59075805;;20036,94652;11894,47659;30,59075805;-3,63190125;20036,94652;0
660;30,5906712;;20189,84299;11990,484;30,5906712;-3,63348;20189,84299;0
665;30,59058445;;20342,73866;12086,57866;30,59058445;-3,63506125;20342,73866;0
670;30,5904978;;20495,63353;12182,76075;30,5904978;-3,636645;20495,63353;0
675;30,59041125;;20648,52759;12279,03047;30,59041125;-3,63823125;20648,52759;0
680;30,5903248;;20801,42086;12375,388;30,5903248;-3,63982;20801,42086;0
685;30,59023845;;20954,31334;12471,83353;30,59023845;-3,64141125;20954,31334;0
690;30,5901522;;21107,20502;12568,36725;30,5901522;-3,643005;21107,20502;0
695;30,59006605;;21260,0959;12664,98934;30,59006605;-3,64460125;21260,0959;0
700;30,58998;;21412,986;12761,7;30,58998;-3,6462;21412,986;0
705;30,58989405;;21565,87531;12858,49941;30,58989405;-3,64780125;21565,87531;0
710;30,5898082;;21718,76382;12955,38775;30,5898082;-3,649405;21718,76382;0
715;30,58972245;;21871,65155;13052,36522;30,58972245;-3,65101125;21871,65155;0
720;30,5896368;;22024,5385;13149,432;30,5896368;-3,65262;22024,5385;0
725;30,58955125;;22177,42466;13246,58828;30,58955125;-3,65423125;22177,42466;0
730;30,5894658;;22330,31003;13343,83425;30,5894658;-3,655845;22330,31003;0
735;30,58938045;;22483,19463;13441,17009;30,58938045;-3,65746125;22483,19463;0
740;30,5892952;;22636,07845;13538,596;30,5892952;-3,65908;22636,07845;0
745;30,58921005;;22788,96149;13636,11216;30,58921005;-3,66070125;22788,96149;0
750;30,589125;;22941,84375;13733,71875;30,589125;-3,662325;22941,84375;0
755;30,58904005;;23094,72524;13831,41597;30,58904005;-3,66395125;23094,72524;0
760;30,5889552;;23247,60595;13929,204;30,5889552;-3,66558;23247,60595;0
765;30,58887045;;23400,48589;14027,08303;30,58887045;-3,66721125;23400,48589;0
770;30,5887858;;23553,36507;14125,05325;30,5887858;-3,668845;23553,36507;0
775;30,58870125;;23706,24347;14223,11484;30,58870125;-3,67048125;23706,24347;0
780;30,5886168;;23859,1211;14321,268;30,5886168;-3,67212;23859,1211;0
785;30,58853245;;24011,99797;14419,51291;30,58853245;-3,67376125;24011,99797;0
790;30,5884482;;24164,87408;14517,84975;30,5884482;-3,675405;24164,87408;0
795;30,58836405;;24317,74942;14616,27872;30,58836405;-3,67705125;24317,74942;0
800;30,58828;;24470,624;14714,8;30,58828;-3,6787;24470,624;0
805;30,58819605;;24623,49782;14813,41378;30,58819605;-3,68035125;24623,49782;0
810;30,5881122;;24776,37088;14912,12025;30,5881122;-3,682005;24776,37088;0
815;30,58802845;;24929,24319;15010,91959;30,58802845;-3,68366125;24929,24319;0
820;30,5879448;;25082,11474;15109,812;30,5879448;-3,68532;25082,11474;0
825;30,58786125;;25234,98553;15208,79766;30,58786125;-3,68698125;25234,98553;0
830;30,5877778;;25387,85557;15307,87675;30,5877778;-3,688645;25387,85557;0
835;30,58769445;;25540,72487;15407,04947;30,58769445;-3,69031125;25540,72487;0
840;30,5876112;;25693,59341;15506,316;30,5876112;-3,69198;25693,59341;0
845;30,58752805;;25846,4612;15605,67653;30,58752805;-3,69365125;25846,4612;0
850;30,587445;;25999,32825;15705,13125;30,587445;-3,695325;25999,32825;0
855;30,58736205;;26152,19455;15804,68034;30,58736205;-3,69700125;26152,19455;0
860;30,5872792;;26305,06011;15904,324;30,5872792;-3,69868;26305,06011;0
865;30,58719645;;26457,92493;16004,06241;30,58719645;-3,70036125;26457,92493;0
870;30,5871138;;26610,78901;16103,89575;30,5871138;-3,702045;26610,78901;0
875;30,58703125;;26763,65234;16203,82422;30,58703125;-3,70373125;26763,65234;0
880;30,5869488;;26916,51494;16303,848;30,5869488;-3,70542;26916,51494;0
885;30,58686645;;27069,37681;16403,96728;30,58686645;-3,70711125;27069,37681;0
890;30,5867842;;27222,23794;16504,18225;30,5867842;-3,708805;27222,23794;0
895;30,58670205;;27375,09833;16604,49309;30,58670205;-3,71050125;27375,09833;0
900;30,58662;;27527,958;16704,9;30,58662;-3,7122;27527,958;0
905;30,58653805;;27680,81694;16797,705;30,58653805;-3,7122;27680,81694;0
910;30,5864562;;27833,67514;16890,51;30,5864562;-3,7122;27833,67514;0
915;30,58637445;;27986,53262;16983,315;30,58637445;-3,7122;27986,53262;0
920;30,5862928;;28139,38938;17076,12;30,5862928;-3,7122;28139,38938;0
925;30,58621125;;28292,24541;17168,925;30,58621125;-3,7122;28292,24541;0
930;30,5861298;;28445,10071;17261,73;30,5861298;-3,7122;28445,10071;0
935;30,58604845;;28597,9553;17354,535;30,58604845;-3,7122;28597,9553;0
940;30,5859672;;28750,80917;17447,34;30,5859672;-3,7122;28750,80917;0
945;30,58588605;;28903,66232;17540,145;30,58588605;-3,7122;28903,66232;0
950;30,585805;;29056,51475;17632,95;30,585805;-3,7122;29056,51475;0
955;30,58572405;;29209,36647;17725,755;30,58572405;-3,7122;29209,36647;0
960;30,5856432;;29362,21747;17818,56;30,5856432;-3,7122;29362,21747;0
965;30,58556245;;29515,06776;17911,365;30,58556245;-3,7122;29515,06776;0
970;30,5854818;;29667,91735;18004,17;30,5854818;-3,7122;29667,91735;0
975;30,58540125;;29820,76622;18096,975;30,58540125;-3,7122;29820,76622;0
980;30,5853208;;29973,61438;18189,78;30,5853208;-3,7122;29973,61438;0
985;30,58524045;;30126,46184;18282,585;30,58524045;-3,7122;30126,46184;0
990;30,5851602;;30279,3086;18375,39;30,5851602;-3,7122;30279,3086;0
995;30,58508005;;30432,15465;18468,195;30,58508005;-3,7122;30432,15465;0
1000;30,585;;30585;18561;30,585;-3,7122;30585;0
1005;30,58492005;;30737,84465;18653,805;30,58492005;-3,7122;30737,84465;0
1010;30,5848402;;30890,6886;18746,61;30,5848402;-3,7122;30890,6886;0
1015;30,58476045;;31043,53186;18839,415;30,58476045;-3,7122;31043,53186;0
1020;30,5846808;;31196,37442;18932,22;30,5846808;-3,7122;31196,37442;0
1025;30,58460125;;31349,21628;19025,025;30,58460125;-3,7122;31349,21628;0
1030;30,5845218;;31502,05745;19117,83;30,5845218;-3,7122;31502,05745;0
1035;30,58444245;;31654,89794;19210,635;30,58444245;-3,7122;31654,89794;0
1040;30,5843632;;31807,73773;19303,44;30,5843632;-3,7122;31807,73773;0
1045;30,58428405;;31960,57683;19396,245;30,58428405;-3,7122;31960,57683;0
1050;30,584205;;32113,41525;19489,05;30,584205;-3,7122;32113,41525;0
1055;30,58412605;;32266,25298;19581,855;30,58412605;-3,7122;32266,25298;0
1060;30,5840472;;32419,09003;19674,66;30,5840472;-3,7122;32419,09003;0
1065;30,58396845;;32571,9264;19767,465;30,58396845;-3,7122;32571,9264;0
1070;30,5838898;;32724,76209;19860,27;30,5838898;-3,7122;32724,76209;0
1075;30,58381125;;32877,59709;19953,075;30,58381125;-3,7122;32877,59709;0
1080;30,5837328;;33030,43142;20045,88;30,5837328;-3,7122;33030,43142;0
1085;30,58365445;;33183,26508;20138,685;30,58365445;-3,7122;33183,26508;0
1090;30,5835762;;33336,09806;20231,49;30,5835762;-3,7122;33336,09806;0
1095;30,58349805;;33488,93036;20324,295;30,58349805;-3,7122;33488,93036;0
1100;30,58342;;33641,762;20417,1;30,58342;-3,7122;33641,762;0
1105;30,58334205;;33794,59297;20509,905;30,58334205;-3,7122;33794,59297;0
1110;30,5832642;;33947,42326;20602,71;30,5832642;-3,7122;33947,42326;0
1115;30,58318645;;34100,25289;20695,515;30,58318645;-3,7122;34100,25289;0
1120;30,5831088;;34253,08186;20788,32;30,5831088;-3,7122;34253,08186;0
1125;30,58303125;;34405,91016;20881,125;30,58303125;-3,7122;34405,91016;0
1130;30,5829538;;34558,73779;20973,93;30,5829538;-3,7122;34558,73779;0
1135;30,58287645;;34711,56477;21066,735;30,58287645;-3,7122;34711,56477;0
1140;30,5827992;;34864,39109;21159,54;30,5827992;-3,7122;34864,39109;0
1145;30,58272205;;35017,21675;21252,345;30,58272205;-3,7122;35017,21675;0
1150;30,582645;;35170,04175;21345,15;30,582645;-3,7122;35170,04175;0
1155;30,58256805;;35322,8661;21437,955;30,58256805;-3,7122;35322,8661;0
1160;30,5824912;;35475,68979;21530,76;30,5824912;-3,7122;35475,68979;0
1165;30,58241445;;35628,51283;21623,565;30,58241445;-3,7122;35628,51283;0
1170;30,5823378;;35781,33523;21716,37;30,5823378;-3,7122;35781,33523;0
1175;30,58226125;;35934,15697;21809,175;30,58226125;-3,7122;35934,15697;0
1180;30,5821848;;36086,97806;21901,98;30,5821848;-3,7122;36086,97806;0
1185;30,58210845;;36239,79851;21994,785;30,58210845;-3,7122;36239,79851;0
1190;30,5820322;;36392,61832;22087,59;30,5820322;-3,7122;36392,61832;0
1195;30,58195605;;36545,43748;22180,395;30,58195605;-3,7122;36545,43748;0
1200;30,58188;;36698,256;22273,2;30,58188;-3,7122;36698,256;0
1205;30,58180405;;36851,07388;22366,005;30,58180405;-3,7122;36851,07388;0
1210;30,5817282;;37003,89112;22458,81;30,5817282;-3,7122;37003,89112;0
1215;30,58165245;;37156,70773;22551,615;30,58165245;-3,7122;37156,70773;0
1220;30,5815768;;37309,5237;22644,42;30,5815768;-3,7122;37309,5237;0
1225;30,58150125;;37462,33903;22737,225;30,58150125;-3,7122;37462,33903;0
1230;30,5814258;;37615,15373;22830,03;30,5814258;-3,7122;37615,15373;0
1235;30,58135045;;37767,96781;22922,835;30,58135045;-3,7122;37767,96781;0
1240;30,5812752;;37920,78125;23015,64;30,5812752;-3,7122;37920,78125;0
1245;30,58120005;;38073,59406;23108,445;30,58120005;-3,7122;38073,59406;0
1250;30,581125;;38226,40625;23201,25;30,581125;-3,7122;38226,40625;0
1255;30,58105005;;38379,21781;23294,055;30,58105005;-3,7122;38379,21781;0
1260;30,5809752;;38532,02875;23386,86;30,5809752;-3,7122;38532,02875;0
1265;30,58090045;;38684,83907;23479,665;30,58090045;-3,7122;38684,83907;0
1270;30,5808258;;38837,64877;23572,47;30,5808258;-3,7122;38837,64877;0
1275;30,58075125;;38990,45784;23665,275;30,58075125;-3,7122;38990,45784;0
1280;30,5806768;;39143,2663;23758,08;30,5806768;-3,7122;39143,2663;0
1285;30,58060245;;39296,07415;23850,885;30,58060245;-3,7122;39296,07415;0
1290;30,5805282;;39448,88138;23943,69;30,5805282;-3,7122;39448,88138;0
1295;30,58045405;;39601,68799;24036,495;30,58045405;-3,7122;39601,68799;0
1300;30,58038;;39754,494;24129,3;30,58038;-3,7122;39754,494;0
1305;30,58030605;;39907,2994;24222,105;30,58030605;-3,7122;39907,2994;0
1310;30,5802322;;40060,10418;24314,91;30,5802322;-3,7122;40060,10418;0
1315;30,58015845;;40212,90836;24407,715;30,58015845;-3,7122;40212,90836;0
1320;30,5800848;;40365,71194;24500,52;30,5800848;-3,7122;40365,71194;0
1325;30,58001125;;40518,51491;24593,325;30,58001125;-3,7122;40518,51491;0
1330;30,5799378;;40671,31727;24686,13;30,5799378;-3,7122;40671,31727;0
1335;30,57986445;;40824,11904;24778,935;30,57986445;-3,7122;40824,11904;0
1340;30,5797912;;40976,92021;24871,74;30,5797912;-3,7122;40976,92021;0
1345;30,57971805;;41129,72078;24964,545;30,57971805;-3,7122;41129,72078;0
1350;30,579645;;41282,52075;25057,35;30,579645;-3,7122;41282,52075;0
1355;30,57957205;;41435,32013;25150,155;30,57957205;-3,7122;41435,32013;0
1360;30,5794992;;41588,11891;25242,96;30,5794992;-3,7122;41588,11891;0
1365;30,57942645;;41740,9171;25335,765;30,57942645;-3,7122;41740,9171;0
1370;30,5793538;;41893,71471;25428,57;30,5793538;-3,7122;41893,71471;0
1375;30,57928125;;42046,51172;25521,375;30,57928125;-3,7122;42046,51172;0
1380;30,5792088;;42199,30814;25614,18;30,5792088;-3,7122;42199,30814;0
1385;30,57913645;;42352,10398;25706,985;30,57913645;-3,7122;42352,10398;0
1390;30,5790642;;42504,89924;25799,79;30,5790642;-3,7122;42504,89924;0
1395;30,57899205;;42657,69391;25892,595;30,57899205;-3,7122;42657,69391;0
1400;30,57892;;42810,488;25985,4;30,57892;-3,7122;42810,488;0
1405;30,57884805;;42963,28151;26078,205;30,57884805;-3,7122;42963,28151;0
1410;30,5787762;;43116,07444;26171,01;30,5787762;-3,7122;43116,07444;0
1415;30,57870445;;43268,8668;26263,815;30,57870445;-3,7122;43268,8668;0
1420;30,5786328;;43421,65858;26356,62;30,5786328;-3,7122;43421,65858;0
1425;30,57856125;;43574,44978;26449,425;30,57856125;-3,7122;43574,44978;0
1430;30,5784898;;43727,24041;26542,23;30,5784898;-3,7122;43727,24041;0
1435;30,57841845;;43880,03048;26635,035;30,57841845;-3,7122;43880,03048;0
1440;30,5783472;;44032,81997;26727,84;30,5783472;-3,7122;44032,81997;0
1445;30,57827605;;44185,60889;26820,645;30,57827605;-3,7122;44185,60889;0
1450;30,578205;;44338,39725;26913,45;30,578205;-3,7122;44338,39725;0
1455;30,57813405;;44491,18504;27006,255;30,57813405;-3,7122;44491,18504;0
1460;30,5780632;;44643,97227;27099,06;30,5780632;-3,7122;44643,97227;0
1465;30,57799245;;44796,75894;27191,865;30,57799245;-3,7122;44796,75894;0
1470;30,5779218;;44949,54505;27284,67;30,5779218;-3,7122;44949,54505;0
1475;30,57785125;;45102,33059;27390,02172;30,57785125;-3,71390125;45102,33059;0
1480;30,5777808;;45255,11558;27495,477;30,5777808;-3,715605;45255,11558;0
1485;30,57771045;;45407,90002;27601,03603;30,57771045;-3,71731125;45407,90002;0
1490;30,5776402;;45560,6839;27706,699;30,5776402;-3,71902;45560,6839;0
1495;30,57757005;;45713,46722;27812,46609;30,57757005;-3,72073125;45713,46722;0
1500;30,5775;;45866,25;27918,3375;30,5775;-3,722445;45866,25;0
1505;30,57743005;;46019,03223;28024,31341;30,57743005;-3,72416125;46019,03223;0
1510;30,5773602;;46171,8139;28130,394;30,5773602;-3,72588;46171,8139;0
1515;30,57729045;;46324,59503;28236,57947;30,57729045;-3,72760125;46324,59503;0
1520;30,5772208;;46477,37562;28342,87;30,5772208;-3,729325;46477,37562;0
1525;30,57715125;;46630,15566;28449,26578;30,57715125;-3,73105125;46630,15566;0
1530;30,5770818;;46782,93515;28555,767;30,5770818;-3,73278;46782,93515;0
1535;30,57701245;;46935,71411;28662,37384;30,57701245;-3,73451125;46935,71411;0
1540;30,5769432;;47088,49253;28769,0865;30,5769432;-3,736245;47088,49253;0
1545;30,57687405;;47241,27041;28875,90516;30,57687405;-3,73798125;47241,27041;0
1550;30,576805;;47394,04775;28982,83;30,576805;-3,73972;47394,04775;0
1555;30,57673605;;47546,82456;29089,86122;30,57673605;-3,74146125;47546,82456;0
1560;30,5766672;;47699,60083;29196,999;30,5766672;-3,743205;47699,60083;0
1565;30,57659845;;47852,37657;29304,24353;30,57659845;-3,74495125;47852,37657;0
1570;30,5765298;;48005,15179;29411,595;30,5765298;-3,7467;48005,15179;0
1575;30,57646125;;48157,92647;29519,05359;30,57646125;-3,74845125;48157,92647;0
1580;30,5763928;;48310,70062;29626,6195;30,5763928;-3,750205;48310,70062;0
1585;30,57632445;;48463,47425;29734,29291;30,57632445;-3,75196125;48463,47425;0
1590;30,5762562;;48616,24736;29842,074;30,5762562;-3,75372;48616,24736;0
1595;30,57618805;;48769,01994;29949,96297;30,57618805;-3,75548125;48769,01994;0
1600;30,57612;;48921,792;30057,96;30,57612;-3,757245;48921,792;0
1605;30,57605205;;49074,56354;30166,06528;30,57605205;-3,75901125;49074,56354;0
1610;30,5759842;;49227,33456;30274,279;30,5759842;-3,76078;49227,33456;0
1615;30,57591645;;49380,10507;30382,60134;30,57591645;-3,76255125;49380,10507;0
1620;30,5758488;;49532,87506;30491,0325;30,5758488;-3,764325;49532,87506;0
1625;30,57578125;;49685,64453;30599,57266;30,57578125;-3,76610125;49685,64453;0
1630;30,5757138;;49838,41349;30708,222;30,5757138;-3,76788;49838,41349;0
1635;30,57564645;;49991,18195;30816,98072;30,57564645;-3,76966125;49991,18195;0
1640;30,5755792;;50143,94989;30925,849;30,5755792;-3,771445;50143,94989;0
1645;30,57551205;;50296,71732;31034,82703;30,57551205;-3,77323125;50296,71732;0
1650;30,575445;;50449,48425;31143,915;30,575445;-3,77502;50449,48425;0
1655;30,57537805;;50602,25067;31253,11309;30,57537805;-3,77681125;50602,25067;0
1660;30,5753112;;50755,01659;31362,4215;30,5753112;-3,778605;50755,01659;0
1665;30,57524445;;50907,78201;31471,84041;30,57524445;-3,78040125;50907,78201;0
1670;30,5751778;;51060,54693;31581,37;30,5751778;-3,7822;51060,54693;0
1675;30,57511125;;51213,31134;31691,01047;30,57511125;-3,78400125;51213,31134;0
1680;30,5750448;;51366,07526;31800,762;30,5750448;-3,785805;51366,07526;0
1685;30,57497845;;51518,83869;31910,62478;30,57497845;-3,78761125;51518,83869;0
1690;30,5749122;;51671,60162;32020,599;30,5749122;-3,78942;51671,60162;0
1695;30,57484605;;51824,36405;32130,68484;30,57484605;-3,79123125;51824,36405;0
