Kg_Fuel;Inner Tank LH X-arm;Inner Tank LH Y-arm;Moment_X_ILH;Moment_Y_ILH;Inner Tank RH X-arm;Inner Tank RH Y-arm;Moment_X_IRH;Moment_Y_IRH
2400;30,50164331;-3,479089172;73203,94395;-8349,814013;30,50164331;3,479089172;73203,94395;8349,814013
2425;30,50172293;-3,482194268;73966,67811;-8444,321099;30,50172293;3,482194268;73966,67811;8444,321099
2450;30,50180255;-3,485299363;74729,41624;-8538,983439;30,50180255;3,485299363;74729,41624;8538,983439
2475;30,50188217;-3,488404459;75492,15836;-8633,801035;30,50188217;3,488404459;75492,15836;8633,801035
2500;30,50196178;-3,491509554;76254,90446;-8728,773885;30,50196178;3,491509554;76254,90446;8728,773885
2525;30,50220701;-3,494987261;77018,07269;-8824,842834;30,50220701;3,494987261;77018,07269;8824,842834
2550;30,5026051;-3,498808917;77781,64299;-8921,962739;30,5026051;3,498808917;77781,64299;8921,962739
2575;30,50300318;-3,502630573;78545,2332;-9019,273726;30,50300318;3,502630573;78545,2332;9019,273726
2600;30,50340127;-3,506452229;79308,84331;-9116,775796;30,50340127;3,506452229;79308,84331;9116,775796
2625;30,50379936;-3,510273885;80072,47333;-9214,468949;30,50379936;3,510273885;80072,47333;9214,468949
2650;30,50419745;-3,514095541;80836,12325;-9312,353185;30,50419745;3,514095541;80836,12325;9312,353185
2675;30,50459554;-3,517917197;81599,79307;-9410,428503;30,50459554;3,517917197;81599,79307;9410,428503
2700;30,50499363;-3,521738854;82363,4828;-9508,694904;30,50499363;3,521738854;82363,4828;9508,694904
2725;30,50539172;-3,52556051;83127,19244;-9607,152389;30,50539172;3,52556051;83127,19244;9607,152389
2750;30,50578981;-3,529382166;83890,92197;-9705,800955;30,50578981;3,529382166;83890,92197;9705,800955
2775;30,5061879;-3,533203822;84654,67142;-9804,640605;30,5061879;3,533203822;84654,67142;9804,640605
2800;30,50658599;-3,537025478;85418,44076;-9903,671338;30,50658599;3,537025478;85418,44076;9903,671338
2825;30,50698408;-3,540847134;86182,23002;-10002,89315;30,50698408;3,540847134;86182,23002;10002,89315
2850;30,50738217;-3,544133758;86946,03917;-10100,78121;30,50738217;3,544133758;86946,03917;10100,78121
2875;30,50778025;-3,547398089;87709,86823;-10198,76951;30,50778025;3,547398089;87709,86823;10198,76951
2900;30,50817834;-3,55066242;88473,7172;-10296,92102;30,50817834;3,55066242;88473,7172;10296,92102
2925;30,50857643;-3,553926752;89237,58607;-10395,23575;30,50857643;3,553926752;89237,58607;10395,23575
2950;30,50897452;-3,557191083;90001,47484;-10493,71369;30,50897452;3,557191083;90001,47484;10493,71369
2975;30,50937261;-3,560455414;90765,38352;-10592,35486;30,50937261;3,560455414;90765,38352;10592,35486
3000;30,5097707;-3,563719745;91529,3121;-10691,15924;30,5097707;3,563719745;91529,3121;10691,15924
3025;30,51016879;-3,566984076;92293,26059;-10790,12683;30,51016879;3,566984076;92293,26059;10790,12683
3050;30,51056688;-3,570248408;93057,22898;-10889,25764;30,51056688;3,570248408;93057,22898;10889,25764
3075;30,51096497;-3,573512739;93821,21728;-10988,55167;30,51096497;3,573512739;93821,21728;10988,55167
3100;30,51136306;-3,57677707;94585,22548;-11088,00892;30,51136306;3,57677707;94585,22548;11088,00892
3125;30,51176115;-3,580041401;95349,25358;-11187,62938;30,51176115;3,580041401;95349,25358;11187,62938
3150;30,51209554;-3,58311465;96113,10096;-11286,81115;30,51209554;3,58311465;96113,10096;11286,81115
3175;30,51233439;-3,585901274;96876,6617;-11385,23654;30,51233439;3,585901274;96876,6617;11385,23654
3200;30,51257325;-3,588687898;97640,23439;-11483,80127;30,51257325;3,588687898;97640,23439;11483,80127
3225;30,5128121;-3,591474522;98403,81903;-11582,50533;30,5128121;3,591474522;98403,81903;11582,50533
3250;30,51305096;-3,594261146;99167,41561;-11681,34873;30,51305096;3,594261146;99167,41561;11681,34873
3275;30,51328981;-3,597047771;99931,02412;-11780,33145;30,51328981;3,597047771;99931,02412;11780,33145
3300;30,51352866;-3,599834395;100694,6446;-11879,4535;30,51352866;3,599834395;100694,6446;11879,4535
3325;30,51376752;-3,602621019;101458,277;-11978,71489;30,51376752;3,602621019;101458,277;11978,71489
3350;30,51400637;-3,605407643;102221,9213;-12078,11561;30,51400637;3,605407643;102221,9213;12078,11561
3375;30,51424522;-3,608194268;102985,5776;-12177,65565;30,51424522;3,608194268;102985,5776;12177,65565
3400;30,51448408;-3,610980892;103749,2459;-12277,33503;30,51448408;3,610980892;103749,2459;12277,33503
3425;30,51472293;-3,613767516;104512,926;-12377,15374;30,51472293;3,613767516;104512,926;12377,15374
3450;30,51496178;-3,61655414;105276,6182;-12477,11178;30,51496178;3,61655414;105276,6182;12477,11178
